iter	RMSE
424	0.2517945511
425	0.2515008179
426	0.251400165
427	0.2507044936
428	0.2500952824
429	0.2497873545
430	0.2496455073
431	0.2489532496
432	0.2485705798
433	0.2477094774
434	0.2474794922
435	0.2473569316
436	0.2472382289
437	0.2469950937
438	0.2463121279
439	0.2460233991
440	0.245692571
441	0.245649245
442	0.2455979439
443	0.2452079893
444	0.24453887
445	0.2440401512
446	0.2433454568
447	0.2430397233
448	0.2421084265
449	0.2415825475
450	0.2411048489
451	0.2407856493
452	0.240379436
453	0.2399737436
454	0.2392690885
455	0.239057226
456	0.2385977453
