iter	RMSE
210	0.3562080039
211	0.3561057308
212	0.3557758878
213	0.3555513811
214	0.3554909051
215	0.3553145218
216	0.3549828065
217	0.3547054861
218	0.3546571157
219	0.3539752275
220	0.3537890003
221	0.3536184232
222	0.353325967
223	0.3532988035
224	0.352947139
225	0.3528928224
226	0.3524667629
227	0.3520773754
228	0.3517197779
229	0.351245947
230	0.3507289405
231	0.3506098448
232	0.3503718764
233	0.3501386305
234	0.3498094804
235	0.3491369675
236	0.3487274052
237	0.3485235427
238	0.3483201748
239	0.3479956557
240	0.3477724361
241	0.3474856953
242	0.3470372945
243	0.3464968806
244	0.3459423392
245	0.3455304287
246	0.3452145355
247	0.3450796276
248	0.3447889508
249	0.3445857621
250	0.3440877392
251	0.3438359147
252	0.3433681292
253	0.3429329286
254	0.3428364508
255	0.3425771257
256	0.34239864
257	0.3422971085
258	0.3420308511
259	0.3418450286
260	0.3415439033
261	0.3412194537
262	0.3412102741
263	0.3408392677
264	0.3402238953
265	0.3398186081
266	0.3395977947
267	0.3392872788
268	0.3390121312
269	0.3389502438
270	0.3387882628
271	0.3386362399
272	0.3384771468
273	0.3383130999
274	0.3380930732
275	0.3378492726
276	0.337561862
277	0.3374152553
278	0.3372745416
279	0.3367166979
280	0.336415365
281	0.3362406444
282	0.3360759582
283	0.335907259
284	0.3355238469
285	0.3352176868
286	0.3350578755
287	0.3349621317
288	0.3346558248
289	0.3345930153
290	0.3340477171
291	0.3338959578
292	0.3337150834
293	0.3334895897
294	0.3332540158
295	0.3330497166
296	0.3329234758
297	0.3327521561
298	0.332432507
299	0.3318456891
300	0.331841706
301	0.3313747483
302	0.3307656411
303	0.3305311177
304	0.3304283302
305	0.3301198195
306	0.3300190499
307	0.3291631509
308	0.3289511574
309	0.3287158217
310	0.3286709282
311	0.3283607248
312	0.3281535874
313	0.3279839449
314	0.3277792475
315	0.327601054
316	0.3273761245
317	0.3273273722
318	0.3269746362
319	0.3268570357
320	0.3266083824
321	0.3265087144
322	0.325841365
323	0.3256844017
324	0.3256202431
325	0.3255282177
326	0.3253389645
327	0.325330609
328	0.324967941
329	0.3249003047
330	0.3247142294
331	0.3245080265
332	0.3242764722
333	0.3240789111
334	0.3239253011
335	0.3235819665
336	0.3233810333
337	0.3232361826
338	0.3231482634
339	0.3229713224
340	0.3228180115
341	0.3225708176
342	0.322504002
343	0.3220478099
344	0.3219368716
345	0.3218432528
346	0.3216523562
347	0.3215148236
348	0.3210222804
349	0.3210135928
350	0.3208167888
351	0.3202614206
352	0.3199920434
353	0.3196692965
354	0.319395609
355	0.3191501998
356	0.319002632
357	0.3188887694
358	0.3187344102
359	0.318544491
360	0.3179089474
361	0.3176108134
362	0.3171754704
363	0.3168130872
364	0.3167339144
365	0.3162604699
366	0.3160817284
367	0.3160293444
368	0.3158654124
369	0.3158571719
370	0.3158271675
371	0.315784817
372	0.3155776675
373	0.3152426312
374	0.3150190165
375	0.3148145873
376	0.3147539278
377	0.314431948
378	0.3143527575
379	0.3141729876
380	0.314150588
381	0.3140996763
382	0.3138769412
383	0.3135856767
384	0.3133412424
385	0.3130690362
386	0.3128797105
387	0.3127962291
388	0.3125941309
389	0.3122691633
390	0.3119606501
391	0.311784597
392	0.311673188
393	0.3115062777
394	0.3113528781
395	0.3110650402
396	0.3106780493
397	0.3106697828
398	0.3106200195
399	0.3103904004
400	0.309882091
401	0.3098331383
402	0.3095010655
403	0.3091464245
404	0.3090228135
405	0.308746376
406	0.3087381179
407	0.3086838017
408	0.3085656064
409	0.3081589663
410	0.3077132418
411	0.3075592204
412	0.3074058853
413	0.3071889101
414	0.3070244641
415	0.3069787884
416	0.3068056355
417	0.3067292011
418	0.3067033031
419	0.3064391025
420	0.3062525174
421	0.306076526
422	0.3057426358
423	0.305594004
424	0.3050039084
425	0.3049308471
426	0.3048158003
427	0.3046590733
428	0.3046323033
429	0.3045488509
430	0.3043388722
431	0.304264051
432	0.3040196451
433	0.3038791583
434	0.3038694548
435	0.3036972397
436	0.3034002708
437	0.3033223717
438	0.3029658621
439	0.3027449535
440	0.3023228737
441	0.3023188235
442	0.3023072727
443	0.3022960102
444	0.3020308165
445	0.3020227036
446	0.3016169028
447	0.3013747534
448	0.3013597692
449	0.3010194277
450	0.3008278383
451	0.3007951002
452	0.3005925272
453	0.3004269818
454	0.3002215594
455	0.3001914404
456	0.299878049
457	0.2995515695
458	0.2992145984
459	0.2988382683
460	0.298752205
461	0.2985509668
462	0.2983162541
463	0.2979847165
464	0.2976023494
465	0.2974569529
466	0.297308543
467	0.297109342
468	0.2970589027
469	0.2967322346
470	0.2964351171
471	0.2960673495
472	0.2958705833
473	0.2956869916
474	0.2956209933
475	0.295489641
476	0.2952415818
477	0.29488276
478	0.2948676237
479	0.2944321972
480	0.2944239951
481	0.2942052468
482	0.2939038481
483	0.2938585319
484	0.2937043705
485	0.293396477
486	0.2930084767
487	0.2928956966
488	0.2926811388
489	0.2925575036
490	0.292156742
491	0.2921488003
492	0.2919589395
493	0.2914455202
494	0.2913242123
495	0.2912825959
496	0.2912015211
497	0.2911398585
498	0.2908248713
499	0.2907407145
500	0.2907134631
501	0.2907038298
502	0.2905651586
503	0.2903012709
504	0.2901100622
505	0.2900976651
506	0.28989827
507	0.2897865644
508	0.28972609
509	0.2895371492
510	0.289271879
511	0.2890902029
512	0.2889031488
513	0.2888737841
514	0.2888333268
515	0.2886185925
516	0.2884930591
517	0.2884384717
518	0.2882469129
519	0.288178768
520	0.2876782772
521	0.2876195647
522	0.2873862463
523	0.2873262088
524	0.2871848492
525	0.287031707
526	0.2869238401
527	0.286798391
528	0.2864797313
529	0.2863997085
530	0.2861910284
531	0.286088401
532	0.285940467
533	0.2854851825
534	0.285314592
535	0.2851077675
536	0.2850314677
537	0.2847676025
538	0.2845162933
539	0.2844624616
540	0.2844526634
541	0.2843289944
542	0.284273807
543	0.2841603625
544	0.2840149044
545	0.2839833568
546	0.2839410517
547	0.2836034454
548	0.283224468
549	0.2829814936
550	0.2828174026
551	0.2827775616
552	0.2824320639
553	0.2822241504
554	0.2820736847
555	0.2817833707
556	0.2816523523
557	0.2815903791
558	0.2814548312
559	0.2809625927
560	0.2808078593
561	0.2805472207
562	0.2803352006
563	0.2800593666
564	0.2797693639
565	0.2796400916
566	0.2795040186
567	0.2794954391
568	0.2794230111
569	0.2792140444
570	0.2790977052
571	0.2789230283
572	0.2788616998
573	0.2785523648
574	0.2781533322
575	0.2780869045
576	0.2780792098
577	0.2778264372
578	0.2776625701
579	0.2774156457
580	0.2769505124
581	0.2767933773
582	0.2767570884
583	0.2766792059
584	0.276502519
585	0.2763084031
586	0.2759892319
587	0.2759541992
588	0.2757522599
589	0.2756809256
590	0.2753094852
591	0.2752832069
592	0.2750025771
593	0.2745285596
594	0.2741134617
595	0.2740156655
596	0.2739618271
597	0.2738287618
598	0.27366495
599	0.273397695
600	0.2732429271
601	0.2731197618
602	0.2729394592
603	0.2727056809
604	0.2723740903
605	0.2722030204
606	0.2720246898
607	0.2717058698
608	0.2716086568
609	0.2715752504
610	0.2712681244
611	0.2710264724
612	0.270959226
613	0.2708160914
614	0.2705599955
615	0.2704378079
616	0.2699760975
617	0.2698362004
618	0.269586092
619	0.2695209269
620	0.2693307992
621	0.2691890402
622	0.2690560671
623	0.2690538288
624	0.2689644768
625	0.2687171735
626	0.2685199775
627	0.2682979369
628	0.2682681459
629	0.2682067268
630	0.268063369
631	0.2680122278
632	0.267814124
633	0.2677055912
634	0.2675055809
635	0.2671787793
636	0.2670769521
637	0.2669146804
638	0.2668211575
639	0.2667783878
640	0.2665225214
641	0.2665065459
642	0.2662703844
643	0.2661744436
644	0.2660038694
645	0.2657745166
646	0.2655565332
647	0.2655154383
648	0.2653539548
649	0.2652435847
650	0.2649238552
651	0.2648361622
652	0.2647504914
653	0.2646625804
654	0.2646153204
655	0.2643251086
656	0.2641593304
657	0.2640375502
658	0.2640096213
659	0.2639872226
660	0.2637491459
661	0.2636143538
662	0.2632665963
663	0.2629543509
664	0.2627452537
665	0.262606616
666	0.2624990035
667	0.2624192086
668	0.2623800277
669	0.262273645
670	0.2621893501
671	0.261803272
672	0.2617567256
673	0.2617022956
674	0.2615428284
675	0.2614910656
676	0.2614077728
677	0.2612285946
678	0.2612009863
679	0.2610506125
680	0.2608909949
681	0.2607044337
682	0.2605147027
683	0.2604704803
684	0.2602915175
685	0.2602362633
686	0.2601078447
687	0.2600578829
688	0.2599961166
689	0.2597371301
690	0.2595317111
691	0.2595175298
692	0.2595016888
693	0.2594690401
694	0.2594053678
695	0.2593884907
696	0.2592904336
697	0.2592115685
698	0.2591064559
699	0.2588912866
700	0.2588070466
701	0.2587018646
702	0.2584951622
703	0.2584131809
704	0.2582728068
705	0.2582491764
706	0.2580344324
707	0.2577525656
708	0.2576910596
709	0.2576292917
710	0.2575393327
711	0.2573676653
712	0.257335031
713	0.2570171592
714	0.2568969824
715	0.2566932719
716	0.2566218271
717	0.2565103719
718	0.2563544213
719	0.2562852239
720	0.2562248676
721	0.2561962925
722	0.2560722368
723	0.2557873714
724	0.2556967084
725	0.2554356096
726	0.2551840329
727	0.2550730685
728	0.2550292235
729	0.2549332781
730	0.2548117496
731	0.2548010342
732	0.2547795215
733	0.2547311838
734	0.254495257
735	0.2543003528
736	0.2541643499
737	0.2540334199
738	0.2539693755
739	0.2538729917
740	0.2538323567
741	0.253564851
742	0.2535282404
743	0.2534447891
744	0.2533232896
745	0.2532042521
746	0.2529963326
747	0.2528793007
748	0.252801752
749	0.2526238801
750	0.2525636151
751	0.2525081881
752	0.2523417723
753	0.2523092975
754	0.2519448857
755	0.251776036
756	0.2516883941
757	0.2515389052
758	0.2513816309
759	0.2512556556
760	0.2511258546
761	0.2510834218
762	0.2509022923
763	0.2507287141
764	0.2506134585
765	0.2505688949
766	0.2502299124
767	0.2501826208
768	0.2499785542
769	0.2497793088
770	0.2496149682
771	0.2496101072
772	0.2495506632
773	0.2492625986
774	0.2491802662
775	0.2489553321
776	0.2489154474
777	0.2487754604
778	0.2486850774
779	0.2485395057
780	0.2483517174
781	0.2482203932
782	0.2481298449
783	0.2480805206
784	0.2479260743
785	0.247808366
786	0.2477474966
787	0.2474743306
788	0.2473574591
789	0.2472593732
790	0.2471619729
791	0.2469888323
792	0.2467121949
793	0.2466884436
794	0.2463613378
795	0.2462069448
796	0.2461544134
797	0.2460953582
798	0.2459441576
799	0.2457250991
800	0.2457145626
801	0.2453804297
802	0.2453569709
803	0.24517146
804	0.2448802069
805	0.2447241322
806	0.2445661175
807	0.2444569907
808	0.2441288815
809	0.2440302223
810	0.2439630942
811	0.2438519374
812	0.2438369432
813	0.2438077539
814	0.2436989309
815	0.2436222037
816	0.2435738191
817	0.243470434
818	0.2433652783
819	0.2433338847
820	0.2430307244
821	0.2429177497
822	0.2427775938
823	0.2427264998
824	0.2426377066
825	0.2426069644
826	0.2424971443
827	0.2424799203
828	0.242426778
829	0.2422073239
830	0.2420707004
831	0.2417583074
832	0.2416518384
833	0.241442684
834	0.2414188076
835	0.2413384873
836	0.2411817068
837	0.2410191624
838	0.2408322895
839	0.2406681465
840	0.2405676439
841	0.2404189094
842	0.2403512945
843	0.2401252898
844	0.240110119
845	0.2401093122
846	0.2400271643
847	0.239936868
848	0.2398408125
849	0.2397498112
850	0.2396231907
851	0.2394033818
852	0.2393365318
853	0.2391588501
854	0.2389987322
855	0.2389204343
856	0.2387352535
857	0.2386471286
858	0.2385003499
859	0.2383977783
860	0.2382212757
861	0.2379772897
862	0.2379099105
863	0.2378180226
864	0.2378025605
865	0.2376973803
866	0.2375803676
867	0.2373530018
868	0.2370186915
869	0.2368514019
870	0.2368416907
871	0.2367800205
872	0.2365554466
873	0.2364477596
874	0.2361135168
875	0.2359541586
876	0.2358591188
877	0.2357739493
878	0.2357142911
879	0.2356532751
880	0.2356236259
881	0.2355570535
882	0.2354312727
883	0.2352984678
884	0.2352587276
885	0.2351371506
886	0.2350721879
887	0.2349867828
888	0.2349410068
889	0.2348642077
890	0.2347762343
891	0.2346593571
892	0.2343735069
893	0.2343230738
894	0.2341522053
895	0.2340723438
896	0.2340406005
897	0.2338241852
898	0.2337172432
899	0.2336458687
900	0.2334561391
901	0.23309884
902	0.2330322296
903	0.2329659468
904	0.2328729854
905	0.2328411951
906	0.2326489417
907	0.2324429116
908	0.2322871199
909	0.2322133796
910	0.2321361727
911	0.2320922977
912	0.23200436
913	0.2318569052
914	0.2317552509
915	0.2316782177
916	0.2316309767
917	0.2315521325
918	0.2313913947
919	0.2312949543
920	0.2312639759
921	0.2311178691
922	0.2310045918
923	0.2309308769
924	0.2309066308
925	0.230752652
926	0.2305836794
927	0.2304570324
928	0.2304077115
929	0.2302071629
930	0.2298846728
931	0.2298505931
932	0.2297268703
933	0.229533472
934	0.2294924653
935	0.2294359338
936	0.2293807243
937	0.2292409911
938	0.2291901673
939	0.2290104944
940	0.2288638877
941	0.2287198369
942	0.2285328077
943	0.2284697303
944	0.2284135279
945	0.2283505876
946	0.2282972082
947	0.2282442816
948	0.2282053694
949	0.2281469951
950	0.2281033328
951	0.2280905823
952	0.2280703168
953	0.2279550192
954	0.2278228785
955	0.2277175331
956	0.2275694049
957	0.2274290477
958	0.2272212079
959	0.2271090965
960	0.2270664109
961	0.2268860836
962	0.2268067126
963	0.2266696043
964	0.2265573942
965	0.2264607261
966	0.2263848981
967	0.2262861491
968	0.2262105974
969	0.2261698477
970	0.2260206125
971	0.2259433627
972	0.225889605
973	0.2258389851
974	0.2257354505
975	0.2256711115
976	0.225519416
977	0.2254055117
978	0.2253631503
979	0.225189519
980	0.2250958194
981	0.2249885147
982	0.2249106262
983	0.2247964503
984	0.2246296945
985	0.2245584277
986	0.2245519051
987	0.2245160462
988	0.2244789324
989	0.2244184094
990	0.2243783353
991	0.2243043991
992	0.2242426835
993	0.2241743544
994	0.2241196251
995	0.2240017975
996	0.2238444066
997	0.2237381687
998	0.2236091206
999	0.2235749171
