ilan_no,mahalle,ilce,il,fiyat,brut_m2,net_m2,oda_sayisi,banyo_sayisi,kat_sayisi,bulundugu_kat,bina_yasi,isinma,esya_durumu,kullanim_durumu,tapu_durumu,cephe,aidat,url
28284-3674,Anadolu Hisarı,Beykoz,İstanbul,115.000.000 TL,620,532,11 + 4,10,4 Katlı,,30 Yaşında,Kombi,Eşyalı Değil,,Arsa,,,https://www.hepsiemlak.com/istanbul-beykoz-anadolu-hisari-satilik/mustakil-ev/28284-3674
118929-511,Zümrütevler,Maltepe,İstanbul,5.275.000 TL,92,85,2 + 1,1,4 Katlı,3. Kat,6 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,"Güney, Doğu, Batı",250 TL,https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-satilik/daire/118929-511
79750-67,Yeni Mahalle,Küçükçekmece,İstanbul,5.000.000 TL,60,55,1 + 1,1,4 Katlı,Yüksek Giriş,6 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,"Güney, Doğu, Batı",250 TL,https://www.hepsiemlak.com/istanbul-kucukcekmece-yeni-mahalle-satilik/daire/79750-67
123163-3543,Haraççı,Arnavutköy,İstanbul,6.000.000 TL,130,125,4 + 2,2,5 Katlı,Giriş Katı,6 Yaşında,Kombi,Eşyalı Değil,Boş,Kat İrtifakı,,,https://www.hepsiemlak.com/istanbul-arnavutkoy-haracci-satilik/daire/123163-3543
113569-13000,Mehterçeşme,Esenyurt,İstanbul,3.745.000 TL,95,80,2 + 1,1,4 Katlı,2. Kat,6 Yaşında,Kombi,Eşyalı Değil,Boş,Kat İrtifakı,"Güney, Doğu",,https://www.hepsiemlak.com/istanbul-esenyurt-mehtercesme-satilik/daire/113569-13000
3563-2251,Hamidiye,Kağıthane,İstanbul,12.000.000 TL,125,110,3 + 1,1,10 Katlı,5. Kat,16 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,"Güney, Doğu",,https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-satilik/daire/3563-2251
14121-5845,İnönü,Ataşehir,İstanbul,8.650.000 TL,115,100,3 + 1,2,11 Katlı,10. Kat,5 Yaşında,Merkezi,Eşyalı Değil,Mülk Sahibi,Kat İrtifakı,"Güney, Doğu",1.200 TL,https://www.hepsiemlak.com/istanbul-atasehir-inonu-satilik/daire/14121-5845
1625-9812,Göktürk Merkez,Eyüpsultan,İstanbul,29.000.000 TL,170,118,2 + 1,2,5 Katlı,Ara Kat,3 Yaşında,Merkezi (Pay Öl...,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,"Güney, Doğu",15.000 TL,https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-satilik/daire/1625-9812
117621-1396,Bağlarbaşı,Gaziosmanpaşa,İstanbul,4.200.000 TL,90,80,3 + 1,1,6 Katlı,Bahçe Katı,14 Yaşında,Kombi,Eşyalı Değil,Boş,Kat İrtifakı,"Doğu, Batı",,https://www.hepsiemlak.com/istanbul-gaziosmanpasa-baglarbasi-satilik/daire/117621-1396
33886-3205,Mithatpaşa,Eyüpsultan,İstanbul,7.750.000 TL,75,65,2 + 1,1,3 Katlı,3. Kat,7 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-eyupsultan-mithatpasa-satilik/daire/33886-3205
7203-2173,Yalı,Maltepe,İstanbul,14.500.000 TL,130,110,3 + 1,1,11 Katlı,5. Kat,30 Yaşında,Merkezi (Pay Öl...,Eşyalı Değil,Mülk Sahibi,Kat İrtifakı,"Kuzey, Doğu",4.000 TL,https://www.hepsiemlak.com/istanbul-maltepe-yali-satilik/daire/7203-2173
109158-3901,Mevlana,Gaziosmanpaşa,İstanbul,10.300.000 TL,120,100,3 + 1,2,4 Katlı,4. Kat,10 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,"Güney, Doğu",,https://www.hepsiemlak.com/istanbul-gaziosmanpasa-mevlana-satilik/daire/109158-3901
27600-3630,Atatürk,Büyükçekmece,İstanbul,5.250.000 TL,180,140,2 + 2,3,4 Katlı,4. Kat,11 Yaşında,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,"Güney, Doğu, Batı",,https://www.hepsiemlak.com/istanbul-buyukcekmece-ataturk-satilik/daire/27600-3630
95585-5324,Mehmet Akif,Çekmeköy,İstanbul,8.750.000 TL,110,90,2 + 1,1,5 Katlı,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı",,https://www.hepsiemlak.com/istanbul-cekmekoy-mehmet-akif-satilik/daire/95585-5324
1545-12695,Arap Cami,Beyoğlu,İstanbul,25.000.000 TL,150,144,2 + 1,1,5 Katlı,,50 Yaşında,Soba,Eşyalı Değil,Boş,Kat Mülkiyeti,Güney,,https://www.hepsiemlak.com/istanbul-beyoglu-arap-cami-satilik/bina/1545-12695
144105-918,Bahçeşehir 2. Kısım,Başakşehir,İstanbul,16.250.000 TL,240,190,4 + 1,2,6 Katlı,6. Kat,11 Yaşında,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-satilik/daire/144105-918
169529-49,Anadolu,Arnavutköy,İstanbul,4.200.000 TL,90,80,2 + 1,1,5 Katlı,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Tapu Yok,,,https://www.hepsiemlak.com/istanbul-arnavutkoy-anadolu-satilik/daire/169529-49
169155-225,Sarıgazi,Sancaktepe,İstanbul,3.800.000 TL,90,85,2 + 1,1,3 Katlı,Yüksek Giriş,5 Yaşında,Kombi,Eşyalı,Kiracılı,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-sancaktepe-sarigazi-satilik/daire/169155-225
148455-115,Kemer,Esenler,İstanbul,3.690.000 TL,110,100,3 + 1,1,4 Katlı,Ara Kat,35 Yaşında,Kombi,Eşyalı Değil,,Hisseli Tapu,,,https://www.hepsiemlak.com/istanbul-esenler-kemer-satilik/daire/148455-115
165906-100,Atatürk,Arnavutköy,İstanbul,6.100.000 TL,180,160,3 + 2,2,4 Katlı,3. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-arnavutkoy-ataturk-satilik/daire/165906-100
141460-309,Kanarya,Küçükçekmece,İstanbul,3.990.000 TL,85,75,2 + 1,1,4 Katlı,Yüksek Giriş,6 Yaşında,Kombi,Eşyalı Değil,Boş,Yabancıdan,,,https://www.hepsiemlak.com/istanbul-kucukcekmece-kanarya-satilik/daire/141460-309
143026-231,Fevzi Çakmak,Esenler,İstanbul,2.150.000 TL,80,70,2 + 1,1,4 Katlı,Bahçe Katı,31 Yaşında,Kombi,Eşyalı Değil,Boş,Hisseli Tapu,,200 TL,https://www.hepsiemlak.com/istanbul-esenler-fevzi-cakmak-satilik/daire/143026-231
0-46977796,Gümüşpınar,Kartal,İstanbul,5.750.000 TL,110,90,2 + 1,1,6 Katlı,Yüksek Giriş,10 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,Güney,,https://www.hepsiemlak.com/istanbul-kartal-gumuspinar-satilik/daire/0-46977796
166547-113,Tahtakale,Avcılar,İstanbul,4.350.000 TL,128,86,3 + 1,2,6 Katlı,2. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Tapu Yok,"Güney, Doğu",,https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-satilik/daire/166547-113
166229-34,Çağlayan,Kağıthane,İstanbul,5.150.000 TL,150,145,3 + 3,3,3 Katlı,Yüksek Giriş,16 Yaşında,Kombi,Eşyalı,Boş,Arsa,"Kuzey, Güney, Doğu, Batı",,https://www.hepsiemlak.com/istanbul-kagithane-caglayan-satilik/daire/166229-34
169873-19,Bahçelievler,Pendik,İstanbul,10.250.000 TL,125,100,2 + 1,1,7 Katlı,6. Kat,6 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,"Güney, Doğu",1.500 TL,https://www.hepsiemlak.com/istanbul-pendik-bahcelievler-satilik/daire/169873-19
133645-104,Sapan Bağları,Pendik,İstanbul,9.850.000 TL,115,98,3 + 1,2,8 Katlı,1. Kat,6 Yaşında,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,,1.000 TL,https://www.hepsiemlak.com/istanbul-pendik-sapan-baglari-satilik/daire/133645-104
104305-69,İnönü,Küçükçekmece,İstanbul,3.550.000 TL,80,70,2 + 1,1,3 Katlı,Bahçe Katı,11 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,"Güney, Batı",200 TL,https://www.hepsiemlak.com/istanbul-kucukcekmece-inonu-satilik/daire/104305-69
165124-192,Kanarya,Küçükçekmece,İstanbul,2.900.000 TL,80,65,2 + 1,2,3 Katlı,Bahçe Katı,6 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat İrtifakı,"Güney, Doğu, Batı",,https://www.hepsiemlak.com/istanbul-kucukcekmece-kanarya-satilik/daire/165124-192
168652-67,Halkalı Merkez,Küçükçekmece,İstanbul,6.100.000 TL,80,70,2 + 1,1,5 Katlı,Giriş Katı,Sıfır Bina,Yerden Isıtma,Eşyalı Değil,Boş,Tapu Yok,"Kuzey, Güney",,https://www.hepsiemlak.com/istanbul-kucukcekmece-halkali-merkez-satilik/daire/168652-67
168919-33,Haznedar,Güngören,İstanbul,7.500.000 TL,75,65,2 + 1,1,4 Katlı,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Kat İrtifakı,Güney,,https://www.hepsiemlak.com/istanbul-gungoren-haznedar-satilik/daire/168919-33
168567-40,Cemil Meriç,Ümraniye,İstanbul,7.150.000 TL,90,80,2 + 1,1,5 Katlı,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,,250 TL,https://www.hepsiemlak.com/istanbul-umraniye-cemil-meric-satilik/daire/168567-40
168590-34,Yeşilkent,Avcılar,İstanbul,10.000.000 TL,158,130,3 + 1,2,30 Katlı,21 ve üzeri,6 Yaşında,Kombi,Eşyalı,Boş,Kat Mülkiyeti,"Güney, Doğu",6.500 TL,https://www.hepsiemlak.com/istanbul-avcilar-yesilkent-satilik/daire/168590-34
169976-4,Cumhuriyet,Çekmeköy,İstanbul,25.500.000 TL,380,320,6 + 2,4,4 Katlı,Bahçe Katı,16 Yaşında,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,"Kuzey, Güney",9.000 TL,https://www.hepsiemlak.com/istanbul-cekmekoy-cumhuriyet-satilik/villa/169976-4
136685-3743,Mimar Sinan,Sultanbeyli,İstanbul,3.650.000 TL,74,68,2 + 1,1,7 Katlı,Yüksek Giriş,6 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat İrtifakı,"Güney, Batı",,https://www.hepsiemlak.com/istanbul-sultanbeyli-mimar-sinan-satilik/daire/136685-3743
169443-13,Harmantepe,Kağıthane,İstanbul,4.500.000 TL,100,90,2 + 0,1,6 Katlı,Ara Kat,31 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Arsa,Güney,250 TL,https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-satilik/daire/169443-13
163556-129,Birlik,Esenler,İstanbul,5.200.000 TL,80,70,2 + 1,1,3 Katlı,2. Kat,11 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat İrtifakı,Güney,100 TL,https://www.hepsiemlak.com/istanbul-esenler-birlik-satilik/daire/163556-129
166639-598,Yunus Emre,Sultangazi,İstanbul,5.470.000 TL,105,95,2 + 1,1,5 Katlı,Yüksek Giriş,11 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat İrtifakı,Güney,,https://www.hepsiemlak.com/istanbul-sultangazi-yunus-emre-satilik/daire/166639-598
168768-83,Fevzi Çakmak,Gaziosmanpaşa,İstanbul,2.550.000 TL,75,60,1 + 1,1,4 Katlı,1. Kat,31 Yaşında,Kombi,Eşyalı Değil,Boş,Arsa,Batı,250 TL,https://www.hepsiemlak.com/istanbul-gaziosmanpasa-fevzi-cakmak-satilik/daire/168768-83
168289-40,İncirtepe,Esenyurt,İstanbul,2.150.000 TL,65,55,1 + 1,1,17 Katlı,11. Kat,6 Yaşında,Merkezi (Pay Öl...,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,Güney,,https://www.hepsiemlak.com/istanbul-esenyurt-incirtepe-satilik/daire/168289-40
168829-18,Fevzi Çakmak,Pendik,İstanbul,3.300.000 TL,95,75,2 + 1,1,6 Katlı,2. Kat,31 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Hisseli Tapu,"Kuzey, Doğu",250 TL,https://www.hepsiemlak.com/istanbul-pendik-fevzi-cakmak-satilik/daire/168829-18
110231-90,Mevlanakapı,Fatih,İstanbul,4.150.000 TL,95,80,2 + 1,1,3 Katlı,1. Kat,28 Yaşında,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,"Kuzey, Batı",100 TL,https://www.hepsiemlak.com/istanbul-fatih-mevlanakapi-satilik/daire/110231-90
150380-127,Fatih,Küçükçekmece,İstanbul,6.350.000 TL,80,60,2 + 1,1,9 Katlı,9. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Kat İrtifakı,,1.250 TL,https://www.hepsiemlak.com/istanbul-kucukcekmece-fatih-satilik/daire/150380-127
162275-108,Aksaray,Fatih,İstanbul,4.600.000 TL,120,114,3 + 1,2,4 Katlı,En Üst Kat,45 Yaşında,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,"Güney, Batı",150 TL,https://www.hepsiemlak.com/istanbul-fatih-aksaray-satilik/daire/162275-108
160152-5,Sultantepe,Üsküdar,İstanbul,4.500.000 TL,80,70,2 + 1,1,3 Katlı,Bahçe Katı,31 Yaşında,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-uskudar-sultantepe-satilik/daire/160152-5
161805-21,Yeşilvadi,Şile,İstanbul,11.000.000 TL,135,103,3 + 1,3,3 Katlı,Yüksek Giriş,3 Yaşında,Kombi,Eşyalı Değil,Boş,Yabancıdan,,6.600 TL,https://www.hepsiemlak.com/istanbul-sile-yesilvadi-satilik/daire/161805-21
168817-42,Esenler,Pendik,İstanbul,7.950.000 TL,245,220,5 + 2,2,3 Katlı,3. Kat,16 Yaşında,Kombi,Eşyalı Değil,Boş,Kat İrtifakı,"Güney, Doğu, Batı",,https://www.hepsiemlak.com/istanbul-pendik-esenler-satilik/daire/168817-42
164794-24,İncirtepe,Esenyurt,İstanbul,3.525.000 TL,105,95,2 + 1,1,4 Katlı,2. Kat,6 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,Doğu,200 TL,https://www.hepsiemlak.com/istanbul-esenyurt-incirtepe-satilik/daire/164794-24
167455-23,Birlik,Esenler,İstanbul,4.750.000 TL,82,70,2 + 1,1,5 Katlı,3. Kat,6 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,Kuzey,300 TL,https://www.hepsiemlak.com/istanbul-esenler-birlik-satilik/daire/167455-23
133258-454,Şehremini,Fatih,İstanbul,3.700.000 TL,70,65,2 + 1,1,4 Katlı,2. Kat,45 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-fatih-sehremini-satilik/daire/133258-454
150742-88,Atakent,Küçükçekmece,İstanbul,12.490.000 TL,141,115,3 + 1,1,15 Katlı,7. Kat,11 Yaşında,Yerden Isıtma,Eşyalı Değil,Boş,Yabancıdan,Güney,8.500 TL,https://www.hepsiemlak.com/istanbul-kucukcekmece-atakent-satilik/daire/150742-88
169132-36,Yeni Mahalle,Küçükçekmece,İstanbul,3.500.000 TL,90,80,2 + 1,1,4 Katlı,1. Kat,26 Yaşında,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-kucukcekmece-yeni-mahalle-satilik/daire/169132-36
170031-8,Kumburgaz,Büyükçekmece,İstanbul,8.750.000 TL,130,120,3 + 2,2,4 Katlı,4. Kat,11 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,Batı,,https://www.hepsiemlak.com/istanbul-buyukcekmece-kumburgaz-satilik/daire/170031-8
146967-244,Mevlanakapı,Fatih,İstanbul,4.200.000 TL,80,75,2 + 1,1,4 Katlı,4. Kat,45 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-fatih-mevlanakapi-satilik/daire/146967-244
163696-52,Fındıklı,Maltepe,İstanbul,4.550.000 TL,145,130,3 + 1,1,6 Katlı,1. Kat,26 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Arsa,Batı,400 TL,https://www.hepsiemlak.com/istanbul-maltepe-findikli-satilik/daire/163696-52
130870-684,Zeynep Kamil,Üsküdar,İstanbul,11.000.000 TL,80,70,2 + 1,1,5 Katlı,2. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Kat İrtifakı,"Güney, Batı",,https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-satilik/daire/130870-684
30404-2396,Çınar,Maltepe,İstanbul,7.250.000 TL,135,115,3 + 1,1,5 Katlı,4. Kat,31 Yaşında,Merkezi (Pay Öl...,Eşyalı Değil,Kiracılı,Kat İrtifakı,,,https://www.hepsiemlak.com/istanbul-maltepe-cinar-satilik/daire/30404-2396
140941-140,Cennet,Küçükçekmece,İstanbul,9.460.000 TL,120,110,3 + 1,2,5 Katlı,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Kat İrtifakı,"Güney, Batı",500 TL,https://www.hepsiemlak.com/istanbul-kucukcekmece-cennet-satilik/daire/140941-140
160238-46,Mimar Sinan,Eyüpsultan,İstanbul,11.500.000 TL,90,75,2 + 1,1,4 Katlı,2. Kat,4 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,,1.500 TL,https://www.hepsiemlak.com/istanbul-eyupsultan-mimar-sinan-satilik/daire/160238-46
138028-299,Cerrahpaşa,Fatih,İstanbul,4.200.000 TL,77,75,2 + 1,1,4 Katlı,2. Kat,40 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,Güney,400 TL,https://www.hepsiemlak.com/istanbul-fatih-cerrahpasa-satilik/daire/138028-299
169209-1,Hacı Kasım,Şile,İstanbul,5.000.000 TL,95,86,2 + 1,1,5 Katlı,Yüksek Giriş,35 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat İrtifakı,"Güney, Doğu",,https://www.hepsiemlak.com/istanbul-sile-haci-kasim-satilik/daire/169209-1
167725-16,Pınar,Esenyurt,İstanbul,2.595.000 TL,95,85,2 + 1,,6 Katlı,Yüksek Giriş,7 Yaşında,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,,150 TL,https://www.hepsiemlak.com/istanbul-esenyurt-pinar-satilik/daire/167725-16
145354-68,Akşemseddin,Esenyurt,İstanbul,7.000.000 TL,130,126,3 + 1,1,10 Katlı,5. Kat,16 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Müstakil Tapulu,"Güney, Doğu",2.650 TL,https://www.hepsiemlak.com/istanbul-esenyurt-aksemseddin-satilik/daire/145354-68
148556-137,Havaalanı,Esenler,İstanbul,4.250.000 TL,111,90,3 + 1,1,5 Katlı,Bahçe Katı,11 Yaşında,Kombi,,Mülk Sahibi,Kat İrtifakı,,,https://www.hepsiemlak.com/istanbul-esenler-havaalani-satilik/daire/148556-137
163324-49,Yakacık Çarşı,Kartal,İstanbul,10.950.000 TL,130,98,3 + 1,2,18 Katlı,2. Kat,5 Yaşında,Merkezi (Pay Öl...,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,Güney,5.000 TL,https://www.hepsiemlak.com/istanbul-kartal-yakacik-carsi-satilik/daire/163324-49
164019-58,Atatürk,Büyükçekmece,İstanbul,4.250.000 TL,55,45,1 + 1,1,4 Katlı,3. Kat,Sıfır Bina,Kombi,Eşyalı Değil,Boş,Kat Mülkiyeti,Doğu,,https://www.hepsiemlak.com/istanbul-buyukcekmece-ataturk-satilik/daire/164019-58
165841-11,Şirintepe,Kağıthane,İstanbul,3.500.000 TL,100,85,2 + 1,2,6 Katlı,4. Kat,15 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Arsa,"Doğu, Batı",200 TL,https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-satilik/daire/165841-11
165242-64,Harmantepe,Kağıthane,İstanbul,5.950.000 TL,125,103,2 + 1,2,3 Katlı,3. Kat,11 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,"Doğu, Batı",,https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-satilik/daire/165242-64
166424-10,Cumhuriyet,Küçükçekmece,İstanbul,12.000.000 TL,270,230,5 + 2,3,3 Katlı,3. Kat,6 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,Güney,,https://www.hepsiemlak.com/istanbul-kucukcekmece-cumhuriyet-satilik/daire/166424-10
8773-2540,Bahçeşehir 2. Kısım,Başakşehir,İstanbul,4.000.000 TL,115,100,2 + 1,1,6 Katlı,Yüksek Giriş,30 Yaşında,Kombi,Eşyalı Değil,Boş,Kat İrtifakı,"Güney, Doğu",,https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-satilik/daire/8773-2540
158994-28,Meclis,Sancaktepe,İstanbul,4.850.000 TL,75,65,2 + 1,1,5 Katlı,3. Kat,11 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat İrtifakı,,200 TL,https://www.hepsiemlak.com/istanbul-sancaktepe-meclis-satilik/daire/158994-28
45057-883,Kısıklı,Üsküdar,İstanbul,17.500.000 TL,145,135,3 + 1,2,8 Katlı,3. Kat,27 Yaşında,Merkezi,Eşyalı Değil,Boş,Kat İrtifakı,"Güney, Doğu, Batı",,https://www.hepsiemlak.com/istanbul-uskudar-kisikli-satilik/daire/45057-883
89874-1232,Silivrikapı,Fatih,İstanbul,3.100.000 TL,75,70,2 + 1,1,4 Katlı,4. Kat,38 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,"Doğu, Batı",150 TL,https://www.hepsiemlak.com/istanbul-fatih-silivrikapi-satilik/daire/89874-1232
66054-1038,Kumbaba,Şile,İstanbul,33.000.000 TL,234,179,5 + 0,2,2 Katlı,,4 Yaşında,Kombi,,Mülk Sahibi,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-sile-kumbaba-satilik/villa/66054-1038
43372-3503,Kocasinan Merkez,Bahçelievler,İstanbul,5.750.000 TL,115,100,3 + 1,1,4 Katlı,2. Kat,19 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat İrtifakı,"Güney, Batı",,https://www.hepsiemlak.com/istanbul-bahcelievler-kocasinan-merkez-satilik/daire/43372-3503
24811-28338,Osmaniye,Bakırköy,İstanbul,18.500.000 TL,175,140,4 + 1,2,11 Katlı,6. Kat,21 Yaşında,Merkezi,Eşyalı Değil,Boş,Kat İrtifakı,,,https://www.hepsiemlak.com/istanbul-bakirkoy-osmaniye-satilik/daire/24811-28338
170565-21,Yakuplu,Beylikdüzü,İstanbul,2.175.000 TL,110,95,2 + 1,1,6 Katlı,Giriş Katı,3 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Yabancıdan,Güney,100 TL,https://www.hepsiemlak.com/istanbul-beylikduzu-yakuplu-satilik/daire/170565-21
1006-19643,Caddebostan,Kadıköy,İstanbul,21.450.000 TL,130,90,3 + 1,2,11 Katlı,3. Kat,5 Yaşında,Merkezi (Pay Öl...,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,,,https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-satilik/daire/1006-19643
32345-11470,Hamidiye,Kağıthane,İstanbul,8.650.000 TL,83,45,1 + 1,1,11 Katlı,7. Kat,Sıfır Bina,Yerden Isıtma,Eşyalı Değil,Boş,Kat İrtifakı,Doğu,,https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-satilik/daire/32345-11470
1540-690,Çavuş,Şile,İstanbul,13.600.000 TL,125,115,3 + 1,1,2 Katlı,,31 Yaşında,Kombi,Eşyalı,Mülk Sahibi,Kat Mülkiyeti,,6.000 TL,https://www.hepsiemlak.com/istanbul-sile-cavus-satilik/villa/1540-690
111551-2111,Siyavuşpaşa,Bahçelievler,İstanbul,3.650.000 TL,115,100,3 + 1,1,6 Katlı,1. Kat,35 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Arsa,,,https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-satilik/daire/111551-2111
30486-1878,Halide Edip Adıvar,Şişli,İstanbul,3.300.000 TL,60,49,1 + 1,1,7 Katlı,Kot 3,16 Yaşında,Kombi,,Boş,Kat Mülkiyeti,,300 TL,https://www.hepsiemlak.com/istanbul-sisli-halide-edip-adivar-satilik/daire/30486-1878
58586-293,Telsizler,Kağıthane,İstanbul,5.550.000 TL,95,85,2 + 1,1,3 Katlı,Bahçe Katı,11 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,"Doğu, Batı",,https://www.hepsiemlak.com/istanbul-kagithane-telsizler-satilik/daire/58586-293
165962-111,Şifa,Tuzla,İstanbul,4.290.000 TL,85,60,2 + 1,1,4 Katlı,Yüksek Giriş,3 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat Mülkiyeti,"Güney, Batı",,https://www.hepsiemlak.com/istanbul-tuzla-sifa-satilik/daire/165962-111
9636-17569,Dikilitaş,Beşiktaş,İstanbul,82.500.000 TL,331,250,4 + 1,3,30 Katlı,21 ve üzeri,16 Yaşında,Merkezi (Pay Öl...,Eşyalı Değil,Kiracılı,Dernekten/Vakıf...,"Kuzey, Güney, Doğu, Batı",,https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-satilik/residence/9636-17569
31316-10008,Gültepe,Küçükçekmece,İstanbul,7.000.000 TL,130,120,3 + 1,2,3 Katlı,3. Kat,18 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat Mülkiyeti,,300 TL,https://www.hepsiemlak.com/istanbul-kucukcekmece-gultepe-satilik/daire/31316-10008
32674-4351,Esenyalı,Pendik,İstanbul,6.700.000 TL,135,115,3 + 1,1,4 Katlı,2. Kat,11 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat İrtifakı,Güney,,https://www.hepsiemlak.com/istanbul-pendik-esenyali-satilik/daire/32674-4351
48689-5731,Mecidiyeköy,Şişli,İstanbul,5.750.000 TL,120,110,3 + 1,1,5 Katlı,Kot 1,30 Yaşında,Kombi,Eşyalı Değil,Mülk Sahibi,Kat İrtifakı,"Güney, Doğu, Batı",,https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-satilik/daire/48689-5731
169787-25,Atatürk,Arnavutköy,İstanbul,5.500.000 TL,180,170,4 + 1,2,5 Katlı,5. Kat,6 Yaşında,Kombi,Eşyalı Değil,Kiracılı,Kat İrtifakı,,,https://www.hepsiemlak.com/istanbul-arnavutkoy-ataturk-satilik/daire/169787-25
