iter	RMSE
331	0.2782884078
332	0.2777937784
333	0.2774962668
334	0.2773633492
335	0.2770458412
336	0.2764494292
337	0.2763063475
338	0.2760757428
339	0.2753873334
340	0.2750667434
341	0.2741073009
342	0.2737885804
343	0.2735410185
344	0.2729696809
345	0.2726518367
346	0.2720184112
347	0.2716329612
348	0.2714291107
349	0.2707588351
350	0.2701651529
351	0.2694943382
352	0.269403266
353	0.2688804531
354	0.2683085873
355	0.2678296593
356	0.2672664268
357	0.2668396515
358	0.2666220098
359	0.2665105529
360	0.2655579581
361	0.2648604325
362	0.2647185191
363	0.264497238
364	0.264037827
365	0.2631937871
366	0.2625740282
367	0.2624187487
368	0.2614944094
369	0.2611337595
370	0.2609551745
371	0.2601133401
372	0.2597193195
373	0.2595709108
374	0.2589227
375	0.2585802005
376	0.2575844371
377	0.2571281951
378	0.2566438466
379	0.2560395168
380	0.2550189531
381	0.2542819218
382	0.2540116957
383	0.2535116607
384	0.2529644866
385	0.2521635128
386	0.2511807666
387	0.2509493547
388	0.2503175693
389	0.2501021469
390	0.2498962228
391	0.2492494248
392	0.2485643676
393	0.2482561384
394	0.2475914089
395	0.2471552704
396	0.2469995214
397	0.2466750989
398	0.2460647976
399	0.2459040021
400	0.244956318
401	0.2446592562
402	0.2441288048
403	0.2438913556
404	0.2434574025
405	0.2430008328
406	0.2426248561
407	0.2424170566
408	0.2423564431
409	0.2420153499
410	0.2416231557
411	0.2410293363
412	0.2407144615
413	0.2404947054
414	0.239827457
415	0.2396508687
416	0.2393918133
417	0.2389428856
418	0.2379485654
419	0.2375440906
420	0.2373190122
421	0.2367442717
422	0.2365019401
423	0.236277887
424	0.2360450445
425	0.2357148438
426	0.2353956613
427	0.2351964678
428	0.2344019889
429	0.2340026431
430	0.2339475674
431	0.2328214909
432	0.2324447738
433	0.2319396611
434	0.231583159
435	0.2309066912
436	0.2306600646
437	0.229564292
438	0.229010462
439	0.2287842819
440	0.2282156265
441	0.228122825
442	0.2274381784
443	0.2268915344
444	0.2267140614
445	0.2266281252
446	0.226471454
447	0.2262231928
448	0.2259993183
449	0.2251803489
450	0.2249764182
451	0.2246041891
452	0.2238649018
453	0.2236211671
454	0.2231439782
455	0.2226945776
456	0.2221609057
457	0.2216497664
458	0.2210632672
459	0.2207126872
460	0.2201878871
461	0.2196292369
462	0.2196078769
463	0.2192265422
464	0.2188621933
465	0.2184202896
466	0.2181974736
467	0.2179429267
468	0.2177121135
469	0.2176449357
470	0.2175436579
471	0.2171279472
472	0.2165358473
473	0.216215893
474	0.2157472723
475	0.2149536764
476	0.2147354272
477	0.2143501878
478	0.2141487463
479	0.2136796702
480	0.2135948525
481	0.213519713
482	0.2126241682
483	0.2125585042
484	0.2122961468
485	0.2118618836
486	0.2114202072
487	0.211202846
488	0.2109825877
489	0.2108655091
490	0.2105961017
491	0.209872797
492	0.2095899223
493	0.2094641453
494	0.2092012515
495	0.2090582443
496	0.2086715232
497	0.2084385723
498	0.2077787026
499	0.2070456068
500	0.20658051
501	0.2065454973
502	0.2064851765
503	0.2060554032
504	0.2057775462
505	0.2052376491
506	0.2049357747
507	0.2047367085
508	0.2045495216
509	0.2039779871
510	0.2036431242
511	0.2029868364
512	0.2027363576
513	0.2024910127
514	0.2019256214
515	0.2018631438
516	0.2017344684
517	0.2014775504
518	0.2011309699
519	0.2009615373
520	0.2009022646
521	0.2006334932
522	0.200494081
523	0.2002140563
524	0.1999449365
525	0.199564909
526	0.1990593122
527	0.1989891087
528	0.1988621497
529	0.1985938612
530	0.1980219723
531	0.1979999209
532	0.1975683793
533	0.1971991372
534	0.1971866426
535	0.1964435655
536	0.1962549982
537	0.1961760891
538	0.1959941828
539	0.1956268312
540	0.1953509749
541	0.1953133264
542	0.1951222404
543	0.194839231
544	0.1946156734
545	0.1945261092
546	0.1943212111
547	0.1942630119
548	0.1936060387
549	0.1934408313
550	0.1929302612
551	0.1923823236
552	0.1920628038
553	0.1920070997
554	0.1919793424
555	0.1913990697
556	0.1908894612
557	0.1908206
558	0.1907833242
559	0.1906267407
560	0.1905513093
561	0.1905229322
562	0.190099735
563	0.1900308389
564	0.1895827865
565	0.1893048707
566	0.1890754641
567	0.1888825464
568	0.1884369292
569	0.1881702429
570	0.1876583679
571	0.1873992053
572	0.186867524
573	0.186711275
574	0.1866211105
575	0.1862676525
576	0.1856899861
577	0.1854984745
578	0.1849345178
579	0.184827509
580	0.1848059944
581	0.1845183618
582	0.1839053469
583	0.1834134155
584	0.1830942043
585	0.1828171155
586	0.1823314464
587	0.1818501374
588	0.1814737716
589	0.1809252573
590	0.1808611139
591	0.1806678448
592	0.1803306623
593	0.1801502825
594	0.1799035297
595	0.1796036977
596	0.1795504512
597	0.179317493
598	0.1792613406
599	0.1792201135
600	0.1788232218
601	0.1784270962
602	0.1779013227
603	0.1777682627
604	0.1777353528
605	0.1772723857
606	0.1768765631
607	0.1766867166
608	0.1760127764
609	0.1756979437
610	0.1754442285
611	0.1754079006
612	0.1746832302
613	0.1744210258
614	0.173922193
615	0.1737943627
616	0.1737776793
617	0.1737624058
618	0.1737087078
619	0.173287639
620	0.1731350967
621	0.1729270308
622	0.1727625633
623	0.1724463076
624	0.17228525
625	0.1722526958
626	0.1719865195
627	0.1717054832
628	0.1715837006
629	0.1712277613
630	0.1708971282
631	0.1708834351
632	0.1707785482
633	0.1707420587
634	0.1703900659
635	0.1701825975
636	0.1696331751
637	0.1694797262
638	0.1692883653
639	0.1690561738
640	0.1687621285
641	0.1685159404
642	0.1681874186
643	0.1678573203
644	0.1674431655
645	0.1673850338
646	0.1673711951
647	0.1672888923
648	0.1668595442
649	0.1666414946
650	0.1661011965
651	0.1660446314
652	0.1657044828
653	0.1656821572
654	0.1652309157
655	0.1649601868
656	0.1647746608
657	0.1645104397
658	0.1642179436
659	0.1639487123
660	0.1639205539
661	0.1636495655
662	0.1636373281
663	0.1635735709
664	0.1633334916
665	0.163209369
666	0.1631097596
667	0.1626855626
668	0.1625851889
669	0.1623601235
670	0.1621473362
671	0.1616670059
672	0.1614701416
673	0.1612869245
674	0.1612056329
675	0.160902841
676	0.1606031438
677	0.1605530081
678	0.1602502075
679	0.1600978607
680	0.1600084799
681	0.159824876
682	0.159562481
683	0.158995652
684	0.1589388087
685	0.1588145561
686	0.1587061211
687	0.1583422404
688	0.158024096
689	0.1575750636
690	0.1572838742
691	0.1566969803
692	0.1566641369
693	0.1561779836
694	0.1556636068
695	0.1553695117
696	0.1552323334
697	0.1548041556
698	0.1547925417
699	0.1546026443
700	0.1544041023
701	0.1540258798
702	0.1539770306
703	0.1538250106
704	0.1537685779
705	0.1533175221
706	0.1532441578
707	0.1532072853
708	0.153196385
709	0.1526314883
710	0.1525622074
711	0.1523948545
712	0.1519326764
713	0.1515311128
714	0.1511957561
715	0.1508829133
716	0.1508015343
717	0.1504771103
718	0.1503840797
719	0.150117255
720	0.1498943488
721	0.1497114911
722	0.1496259035
723	0.1493288884
724	0.1492196437
725	0.1490248663
726	0.1488879872
727	0.1488258499
728	0.1486917881
729	0.1485478849
730	0.1484108393
731	0.1484013432
732	0.1479374174
733	0.1476213394
734	0.1474510715
735	0.1474382427
736	0.1473075805
737	0.1472980499
738	0.1470000696
739	0.1469910118
740	0.1465404344
741	0.1465218108
742	0.1462837995
743	0.1462716666
744	0.1462258348
745	0.1461622023
746	0.1457070841
747	0.1452769248
748	0.1452713795
749	0.1450202164
750	0.1448504626
751	0.1445683562
752	0.1444970133
753	0.1444103939
754	0.1439601798
755	0.1438802578
756	0.1436055947
757	0.1433394699
758	0.1432201512
759	0.142996414
760	0.1428872374
761	0.1426642426
762	0.1425193134
763	0.1422613511
764	0.1421035239
765	0.1418688248
766	0.1415538365
767	0.1413663366
768	0.1412222629
769	0.1408649786
770	0.1407067292
771	0.1403709096
772	0.1401331617
773	0.1398349654
774	0.139636646
775	0.1394375393
776	0.1390957143
777	0.1389163942
778	0.1387366036
779	0.1387011863
780	0.1382409876
781	0.1379163281
782	0.1378197452
783	0.1375954009
784	0.137575699
785	0.1373633658
786	0.1372317954
