iter	RMSE
414	0.2325628473
415	0.2323063069
416	0.2322677594
417	0.2322082577
418	0.2320877298
419	0.2317100697
420	0.2316461534
421	0.2314488805
422	0.2314356477
423	0.2308950655
424	0.2305955099
425	0.2301146926
426	0.2297737083
427	0.2296861153
428	0.2291450149
429	0.2289404315
430	0.2288035847
431	0.2286122506
432	0.2282507201
433	0.2281222081
434	0.2273871303
435	0.227025321
436	0.2267337522
437	0.2264584344
438	0.2262595642
439	0.2262224294
440	0.2259499231
441	0.2257703499
442	0.2255343214
443	0.2251939755
444	0.2247451962
445	0.2246282504
446	0.2240721429
447	0.2239101703
448	0.2236950885
449	0.2232376782
450	0.2230195543
451	0.2224214555
452	0.221633437
453	0.221280375
454	0.2209866233
455	0.2203829789
456	0.2203095584
457	0.2200711679
458	0.2197932977
459	0.2197631017
460	0.2196821716
461	0.2194521651
462	0.2190918799
463	0.218771406
464	0.2178806428
465	0.2174508121
466	0.217439385
467	0.2171533007
468	0.2169615106
469	0.2164364948
470	0.2160202404
471	0.2158082333
472	0.2155995007
473	0.2151665886
474	0.2150180749
475	0.214635505
476	0.2142093303
477	0.21418802
478	0.2139974998
479	0.2136507721
480	0.2133787619
481	0.2126483203
482	0.2124242225
483	0.2122644471
484	0.2120019549
485	0.2118347458
486	0.2115140743
487	0.2110341744
488	0.2107743415
489	0.2101191714
490	0.209888357
491	0.2096182559
492	0.2095148675
493	0.2093300722
494	0.2091124664
495	0.2089583578
496	0.2084867497
497	0.2079253318
498	0.2074132337
499	0.2073930296
500	0.2070110204
501	0.2069581702
502	0.2067079494
503	0.206541905
504	0.206516854
505	0.2058857958
506	0.2053732607
507	0.2047986768
508	0.204357763
509	0.2039168981
510	0.2032856324
511	0.2031199975
512	0.2030665396
513	0.2023470694
514	0.2019298685
515	0.2017816227
516	0.2017502409
517	0.2016902591
518	0.2016674701
519	0.2013693698
520	0.2006040993
521	0.2004250669
522	0.1999755902
523	0.1998711492
524	0.1998054039
525	0.1997563778
526	0.199630526
527	0.1994539182
528	0.1991475221
529	0.1986327496
530	0.1980734426
531	0.1978969127
532	0.1977605777
533	0.1975899172
534	0.1975355092
535	0.1972198668
536	0.1967208209
537	0.1963441893
538	0.196071988
539	0.1958353399
540	0.1958139107
541	0.1954676231
542	0.1952286105
543	0.1950727676
544	0.1950554871
545	0.1943311248
546	0.194013451
547	0.1938846367
548	0.1934644521
549	0.1928574724
550	0.192693622
551	0.1924160464
552	0.1921585834
553	0.1919092067
554	0.1912856503
555	0.1908741685
556	0.190453224
557	0.1901375278
558	0.1896099614
559	0.1892889639
560	0.1890042152
561	0.1887921867
562	0.1886508475
563	0.1885977852
564	0.1883742973
565	0.1881313563
566	0.1881235083
567	0.1880476177
568	0.1875141103
569	0.1870996873
570	0.186581081
571	0.1864813733
572	0.1860108174
573	0.1857351613
574	0.1852597992
575	0.185248515
576	0.1846994249
577	0.1844354793
578	0.184174669
579	0.184048119
580	0.1837752632
581	0.1835018636
582	0.1833448458
583	0.1831468371
584	0.1831108056
585	0.1830028274
586	0.1827700102
587	0.1825873365
588	0.1824372146
589	0.1820966612
590	0.1820365232
591	0.1818649845
592	0.1816340756
593	0.1813666009
594	0.1812710746
595	0.1812609474
596	0.1811877877
597	0.1810763388
598	0.180954774
599	0.1806469285
600	0.1804972784
601	0.1802656334
602	0.1800474745
603	0.1796152181
604	0.1794658217
605	0.1793446703
606	0.1789639141
607	0.178737915
608	0.1783377717
609	0.1780028664
610	0.1776841466
611	0.177540856
612	0.1774213811
613	0.1772782037
614	0.1769512953
615	0.1765258901
616	0.1762016771
617	0.176046651
618	0.1759245919
619	0.1757132592
620	0.1755033663
621	0.1753142942
622	0.1751792203
623	0.1750435822
624	0.1748354278
625	0.1746904223
626	0.1746105851
627	0.174598164
628	0.1742284785
629	0.1739398416
630	0.1738888861
631	0.1736918554
632	0.1733820652
633	0.1733061837
634	0.1732313939
635	0.1731555754
636	0.1730762384
637	0.172970472
638	0.1726207747
639	0.1724115561
640	0.1722921843
641	0.1721580648
642	0.17211258
643	0.1717039541
644	0.1713847058
645	0.1713327939
646	0.1710664922
647	0.1710540607
648	0.1710473865
649	0.1710258754
650	0.1708418341
651	0.1706917694
652	0.1706419262
653	0.1705859591
654	0.1703022277
655	0.1701531252
656	0.1698937899
657	0.1697705724
658	0.1694123103
659	0.1691820049
660	0.1688345927
661	0.1686017447
662	0.1684717549
663	0.1681464449
664	0.1680132622
665	0.1678030892
666	0.1677721792
667	0.1676814617
668	0.1673432241
669	0.1672818891
670	0.1670659009
671	0.1669721632
672	0.1669431688
673	0.1668410655
674	0.1664416525
675	0.1659327962
676	0.1657769135
677	0.1656917759
678	0.1655904287
679	0.1652683304
680	0.1652460289
681	0.1650914153
682	0.1648349605
683	0.1645957903
684	0.1644233222
685	0.1641354369
686	0.1640429749
687	0.1636741317
688	0.16359985
689	0.1634304158
690	0.1632671757
691	0.1628798542
692	0.1628025484
693	0.1627020392
694	0.162406637
695	0.1620612537
696	0.1618532944
697	0.1617410056
698	0.1614916071
699	0.1614612474
700	0.1611895515
701	0.1610869391
702	0.1610753749
703	0.1610633664
704	0.161007988
705	0.1609310903
706	0.1605775471
707	0.1605067223
708	0.1603166033
709	0.1599623677
710	0.1592806596
711	0.1592372442
712	0.1591207063
713	0.1590517463
714	0.1588895235
715	0.1587956833
716	0.1587448352
717	0.158651112
718	0.158182751
719	0.158087521
720	0.1579392875
721	0.1574992771
722	0.1573457415
723	0.1570505558
724	0.1569979988
725	0.1568043862
726	0.1563091793
727	0.1562116064
728	0.1561491171
729	0.1560134961
730	0.1558874809
731	0.1555858563
732	0.1555007416
733	0.155246501
734	0.1551224738
735	0.1548911874
736	0.1545864292
737	0.1542785673
738	0.1540038814
739	0.1538269342
740	0.1536615185
